Ticker,Year,Sector,Class,Class_Label,Annual_Price_Change_Pct,Performance_Label,Revenue,Revenue Growth,Revenue_Growth_Label,Gross Profit,Operating Income,Net Income,EPS,EPS Diluted,Gross Margin,EBIT Margin,EBITDA Margin,Net Profit Margin,Profit_Margin_Tier,Free Cash Flow margin,Operating Cash Flow,Free Cash Flow,Capital Expenditure,Total assets,Total liabilities,Total shareholders equity,Cash and short-term investments,Total debt,Net Debt,Market Cap,Enterprise Value,PE ratio,Price to Sales Ratio,priceToBookRatio,Enterprise Value over EBITDA,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,ROIC,Debt to Equity,Debt to Assets,Leverage_Bucket,currentRatio,quickRatio,interestCoverage,Revenue per Share,Net Income per Share,Book Value per Share,Dividend per Share,dividendYield,Gross Profit Growth,Net Income Growth,EPS Growth,Operating Cash Flow growth,Free Cash Flow growth
DIS,2015,Consumer Cyclical,1,Positive Return,2.7249098367626656,Neutral (-5% to 5%),52465000000.0,0.0748,Moderate (5-15%),24101000000.0,13171000000.0,8382000000.0,4.95,4.9,0.4594,0.2576,0.302,0.1598,Medium (10-20%),0.1357,11385000000.0,7120000000.0,-4265000000.0,88182000000.0,39527000000.0,44525000000.0,4269000000.0,17336000000.0,13067000000.0,175284046342.05,188351046342.05,20.9798,3.341,18.3021,11.8691,0.3274,0.1883,0.121,0.121,0.3894,0.1966,Conservative (<0.5x),1.026,0.75229582466022,115.5128,30.9711,4.9481,26.284,1.81,0.01834891781665,0.0763,0.1175,0.1485,0.1641,0.1006
DIS,2016,Consumer Cyclical,1,Positive Return,2.9233341832605886,Neutral (-5% to 5%),55632000000.0,0.0604,Moderate (5-15%),25639000000.0,14202000000.0,9391000000.0,5.76,5.73,0.4609,0.2648,0.31,0.1688,Medium (10-20%),0.1503,13136000000.0,8363000000.0,-4773000000.0,92033000000.0,44710000000.0,43265000000.0,4610000000.0,20170000000.0,15560000000.0,148640788415.67,164200788415.67,16.0573,2.6719,17.4846,9.5156,0.3418,0.2171,0.1264,0.1264,0.4662,0.2192,Conservative (<0.5x),1.007,0.81195819973875,56.65,34.151,5.7649,26.559,1.42,0.015959714352412,0.0638,0.1204,0.1636,0.1538,0.1746
DIS,2017,Consumer Cyclical,0,Negative/Flat Return,-0.3678423245395059,Neutral (-5% to 5%),55137000000.0,-0.0089,Declining,24831000000.0,13775000000.0,8980000000.0,5.73,5.69,0.4504,0.25,0.301,0.1629,Medium (10-20%),0.1582,12343000000.0,8720000000.0,-3623000000.0,95789000000.0,50785000000.0,41315000000.0,4017000000.0,25291000000.0,21274000000.0,154132008765.46,175406008765.46,17.4276,2.7954,53.07,10.5864,0.3636,0.2174,0.1153,0.1153,0.6122,0.264,Moderate (0.5-1x),0.8109999999999999,0.6455728502168899,35.8104,35.1639,5.727,26.349,1.56,0.015990180404708,-0.0315,-0.0438,-0.0052,-0.0604,0.0427
DIS,2018,Consumer Cyclical,1,Positive Return,34.346651812448485,Strong Outperformer (>20%),59434000000.0,0.0779,Moderate (5-15%),26708000000.0,14804000000.0,12598000000.0,8.4,8.36,0.4494,0.2496,0.3,0.212,High (≥20%),0.1654,14295000000.0,9830000000.0,-4465000000.0,98598000000.0,45766000000.0,48773000000.0,4150000000.0,20874000000.0,16724000000.0,172877079359.04,189601079359.04,13.8381,2.9087,16.1988,10.6243,0.442,0.2583,0.1212,0.1212,0.428,0.2117,Conservative (<0.5x),0.942,0.75498320268757,25.8449,39.6491,8.4043,32.537,1.68,0.0145457612068,0.0756,0.4029,0.466,0.1581,0.1273
DUK,2014,Utilities,0,Negative/Flat Return,-10.213850266965132,Underperformer (-5% to -20%),22509000000.0,-0.0109,Declining,7882000000.0,4923000000.0,1883000000.0,2.66,2.66,0.3502,0.206,0.362,0.0837,Low (0-10%),0.0534,6586000000.0,1202000000.0,-5384000000.0,120557000000.0,79658000000.0,40875000000.0,2036000000.0,42382000000.0,40346000000.0,59087057392.32,99433057392.32,31.406,2.625,2.4054,12.2094,0.0268,0.0461,0.0273,0.0273,1.0369,0.3516,Elevated (1-2x),1.03,0.25166918899671,3.0327,31.8373,2.6634,57.815,3.15,0.045926563966948,-0.0069,-0.2934,-0.2944,0.032,0.4042
DUK,2015,Utilities,1,Positive Return,13.754967188022333,Outperformer (5-20%),22371000000.0,-0.0061,Declining,8207000000.0,5184000000.0,2816000000.0,4.05,4.05,0.3669,0.2503,0.412,0.1259,Medium (10-20%),-0.003,6700000000.0,-66000000.0,-6766000000.0,121156000000.0,81385000000.0,39727000000.0,383000000.0,42501000000.0,42118000000.0,49140191245.42,91258191245.42,17.6272,2.1966,2.0764,9.9064,0.0398,0.0709,0.0282,0.0282,1.0698,0.3508,Elevated (1-2x),0.73,0.078771929824561,3.6667,32.2349,4.0576,57.244,3.24,0.0529044937940779,0.0412,0.4955,0.5226,0.0173,-1.0549
DUK,2016,Utilities,1,Positive Return,12.795922959073671,Outperformer (5-20%),22743000000.0,0.0166,Flat (0-5%),8487000000.0,5220000000.0,2152000000.0,3.11,3.11,0.3732,0.2297,0.4,0.0946,Low (0-10%),-0.0456,6863000000.0,-1038000000.0,-7901000000.0,132761000000.0,91720000000.0,41033000000.0,392000000.0,50382000000.0,49990000000.0,53551412845.56,103541412845.56,24.9936,2.3546,2.5073,11.3732,0.0272,0.0524,0.026,0.026,1.2278,0.3795,Elevated (1-2x),0.696,0.26283438663319,2.7265,32.9132,3.1143,59.382,3.36,0.0483929676982879,0.0341,-0.2358,-0.2321,0.0243,-14.7273
DUK,2017,Utilities,1,Positive Return,8.550318436639776,Outperformer (5-20%),23565000000.0,0.0361,Flat (0-5%),9406000000.0,5907000000.0,3059000000.0,4.36,4.36,0.3992,0.2648,0.437,0.1298,Medium (10-20%),-0.0606,6624000000.0,-1428000000.0,-8052000000.0,137914000000.0,96177000000.0,41739000000.0,358000000.0,54442000000.0,54084000000.0,58258970353.22,112342970353.22,19.0894,2.4723,2.6076,10.9209,0.0371,0.0733,0.0283,0.0283,1.3043,0.3948,Elevated (1-2x),0.677,0.091091171286653,3.1425,33.6643,4.37,59.627,3.49,0.044964895263912,0.1083,0.4215,0.4019,-0.0348,-0.3757
DUK,2018,Utilities,1,Positive Return,12.370286235494644,Outperformer (5-20%),24521000000.0,0.0406,Flat (0-5%),9250000000.0,5087000000.0,2666000000.0,3.76,3.76,0.3772,0.2124,0.4039999999999999,0.1087,Medium (10-20%),-0.0898,7186000000.0,-2203000000.0,-9389000000.0,145392000000.0,101558000000.0,43817000000.0,442000000.0,57939000000.0,57497000000.0,61521333255.4,119018333255.4,22.9521,2.5089,2.5242,12.0172,0.0309,0.0608,0.0233,0.0233,1.3223,0.3985,Elevated (1-2x),0.6459999999999999,0.093344857389801,2.4871,34.6342,3.7655,61.888000000000005,3.635,0.0413061431057699,-0.0166,-0.1285,-0.1376,0.0848,-0.5427
ECL,2014,Basic Materials,1,Positive Return,10.944551416351883,Outperformer (5-20%),14280500000.0,0.0775,Moderate (5-15%),6601400000.0,1955000000.0,1202800000.0,4.01,3.93,0.4623,0.1355,0.1969999999999999,0.0842,Low (0-10%),0.0723,1815600000.0,1032600000.0,-783000000.0,19427400000.0,12045300000.0,7315900000.0,209600000.0,6548200000.0,6338600000.0,31368173235.36,37706773235.36,26.0648,2.1966,0.0,13.4303,0.3402,0.1644,0.0741,0.0741,0.8951,0.3371,Moderate (0.5-1x),1.111,0.64935094667918,7.5433,47.5858,4.008,24.378,1.155,0.011537948786266,0.0836,0.2428,0.2415,0.1639999999999999,0.1278
ECL,2015,Basic Materials,1,Positive Return,5.8205837066443005,Outperformer (5-20%),13545100000.0,-0.0515,Declining,6321600000.0,1561300000.0,1002100000.0,3.38,3.32,0.4667,0.1142,0.178,0.074,Low (0-10%),0.0886,1999800000.0,1199600000.0,-800200000.0,18641700000.0,11661300000.0,6909900000.0,92800000.0,6465500000.0,6372700000.0,33776815359.42,40149515359.42,33.8402,2.4937,0.0,16.6893,0.3442,0.145,0.0613,0.0613,0.9357,0.3468,Moderate (0.5-1x),0.933,0.52115691377718,6.3473,45.6987,3.3809,23.313,1.34,0.012275529550231,-0.0424,-0.1669,-0.1571,0.1015,0.1617
ECL,2016,Basic Materials,1,Positive Return,14.998738056197809,Outperformer (5-20%),13151800000.0,-0.0289999999999999,Declining,5617900000.0,1870200000.0,1229000000.0,4.2,4.14,0.4272,0.1442,0.209,0.0934,Low (0-10%),0.0923,1939700000.0,1213400000.0,-726300000.0,18330200000.0,11359300000.0,6901100000.0,327400000.0,6687000000.0,6359600000.0,34414797017.64,40774397017.64,28.1048,2.6167,0.0,14.8422,0.2657,0.1781,0.0756,0.0756,0.969,0.3648,Moderate (0.5-1x),1.4169999999999998,0.8838179770815401,7.1674,44.9634,4.2017,23.594,1.42,0.0127028222863129,-0.1113,0.2264,0.2426,-0.0301,0.0115
ECL,2017,Basic Materials,1,Positive Return,10.80666744226684,Outperformer (5-20%),13835900000.0,0.052,Moderate (5-15%),5771700000.0,1950100000.0,1504600000.0,5.2,5.12,0.4172,0.1448,0.209,0.1087,Medium (10-20%),0.0891,2091300000.0,1233400000.0,-857900000.0,19963500000.0,12309700000.0,7583600000.0,211400000.0,7322700000.0,7111300000.0,38858974022.5,45970274022.5,25.8654,2.8086,0.0,15.8699,0.3118,0.1984,0.0727,0.0727,0.9656,0.3668,Moderate (0.5-1x),1.3219999999999998,0.8007596685082901,7.8565,47.7759,5.1954,26.186,1.52,0.011682066436842,0.0274,0.2242,0.2381,0.0782,0.0165
ECL,2018,Basic Materials,1,Positive Return,34.48261782653266,Strong Outperformer (>20%),14668200000.0,0.0602,Moderate (5-15%),6042300000.0,1947000000.0,1429100000.0,4.95,4.88,0.4119,0.1374,0.201,0.0974,Low (0-10%),0.0996,2277700000.0,1460600000.0,-817100000.0,20074500000.0,12020900000.0,8003200000.0,114700000.0,7045200000.0,6930500000.0,42565444212.2,49495944212.2,29.7677,2.9019,0.0,16.7556,0.296,0.1786,0.0717,0.0717,0.8803,0.351,Moderate (0.5-1x),1.269,0.75352724115476,9.0675,50.8254,4.9518,27.731,1.69,0.0117062998880949,0.0469,-0.0502,-0.0481,0.0891,0.1842
EOG,2014,Energy,0,Negative/Flat Return,-22.66327270207281,Heavy Decline (<-20%),18035340000.0,0.2449,High Growth (>15%),11326401000.0,5241823000.0,2915487000.0,5.36,5.32,0.628,0.2881,0.51,0.1617,Medium (10-20%),0.0223,8649155000.0,402350000.0,-8246805000.0,34762687000.0,17050105000.0,17712582000.0,2087213000.0,5909933000.0,3822720000.0,50455226746.98,54277946746.98,17.1772,2.7976,2.8304,5.9037,0.0934,0.1646,0.1118,0.1118,0.3337,0.17,Conservative (<0.5x),1.6,1.1424858493967,25.7958,33.1872,5.3648,32.593,0.511,0.0057823008658956,0.3024,0.327,0.317,0.1801,0.4969
EOG,2015,Energy,1,Positive Return,46.33606824112388,Strong Outperformer (>20%),8757428000.0,-0.5144,Declining,4178943000.0,-6686079000.0,-4524515000.0,-8.29,-8.29,0.4772,-0.7633,-0.385,-0.5166,Negative,-0.1619,3595165000.0,-1417998000.0,-5013163000.0,26970470000.0,14027435000.0,12943035000.0,718506000.0,6655490000.0,5936984000.0,38913772192.47,44850756192.47,0.0,4.4435,2.9884,0.0,-0.1811,-0.3496,-0.171,-0.171,0.5142,0.2468,Moderate (0.5-1x),1.425,0.90646280658302,-28.1565,16.0482,-8.2913,23.718000000000004,0.672,0.0097522233540846,-0.631,-2.5519,-2.5466,-0.5843,-4.5243
EOG,2016,Energy,1,Positive Return,4.9405928191586215,Neutral (-5% to 5%),7650632000.0,-0.1264,Declining,3817881000.0,-1225281000.0,-1096686000.0,-1.98,-1.98,0.499,-0.1668,0.298,-0.1433,Negative,-0.0292,2359063000.0,-223732000.0,-2582795000.0,29299201000.0,15317620000.0,13981581000.0,1599895000.0,6986358000.0,5386463000.0,59686429533.22,65072892533.22,0.0,7.8015,4.2333,28.5709,-0.0405,-0.0784,-0.0298,-0.0298,0.4997,0.2384,Conservative (<0.5x),1.67,1.3891518287212,-4.5293,13.8252,-1.9818,25.266,0.67,0.0066227860814853,-0.0864,0.7576,0.7612,-0.3438,0.8422
EOG,2017,Energy,0,Negative/Flat Return,-19.69825698622476,Underperformer (-5% to -20%),11208320000.0,0.465,High Growth (>15%),5939500000.0,926402000.0,2582579000.0,4.49,4.46,0.5299,0.0835,0.3879999999999999,0.2304,High (≥20%),0.0126,4265336000.0,141094000.0,-4124242000.0,29833078000.0,13549805000.0,16283273000.0,834228000.0,6387071000.0,5552843000.0,63199361839.0,68752204839.0,24.343000000000004,5.6386,3.8621,15.8235,0.0985,0.1586,0.0217,0.0217,0.3922,0.2141,Conservative (<0.5x),1.203,0.89219758858972,3.4098,19.5056,4.4944,28.337,0.672,0.0062207238492466,0.5557,3.3549,3.2677,0.8081,1.6306
EOG,2018,Energy,0,Negative/Flat Return,-6.469136732239251,Underperformer (-5% to -20%),17275399000.0,0.5413,High Growth (>15%),9600224000.0,4469346000.0,3419040000.0,5.93,5.89,0.5557,0.2597,0.4589999999999999,0.1979,Medium (10-20%),0.098,7768608000.0,1692133000.0,-6076475000.0,33934474000.0,14570286000.0,19364188000.0,1555634000.0,6083262000.0,4527628000.0,50573344205.61,55100972205.61,14.7066,2.9275,2.5987,6.9559,0.1163,0.1766,0.0945,0.0945,0.3142,0.1793,Conservative (<0.5x),1.356,0.93093083186084,18.3065,29.9619,5.9299,33.585,0.758,0.0087492807664027,0.6163,0.3239,0.3207,0.8213,10.9929
EQIX,2014,Technology,1,Positive Return,42.35297126809032,Strong Outperformer (>20%),2443776000.0,0.1352,Moderate (5-15%),1245891000.0,509266000.0,-259547000.0,-4.96,-4.96,0.5098,0.1459,0.3429999999999999,-0.1062,Negative,0.012,689420000.0,29217000.0,-660203000.0,7781978000.0,5511847000.0,2270131000.0,1143369000.0,4643954000.0,3500585000.0,12089765079.0,15590350079.0,0.0,4.9472,11.1959,18.6008,-0.0444,-0.1143,0.0524,0.0524,2.0457,0.5968,High (>2x),2.316,2.1839591647159,1.3175,46.6735,-4.9571,43.357,7.57,0.0080528398425,0.1447,-3.7412,-3.5833,0.1403,-0.0927
EQIX,2015,Technology,1,Positive Return,23.26828784669995,Strong Outperformer (>20%),2725867000.0,0.1154,Moderate (5-15%),1434361000.0,567342000.0,187774000.0,3.25,3.21,0.5262,0.1871,0.38,0.0689,Low (0-10%),0.0098,894823000.0,26703000.0,-868120000.0,10356695000.0,7611309000.0,2745386000.0,2721130000.0,6521020000.0,3799890000.0,17323185398.4,21123075398.4,93.0462,6.3551,12.5468,20.3963,0.026,0.0684,0.0511,0.0511,2.3753,0.6296,High (>2x),1.968,1.819112339512,1.7055,47.1685,3.2492,47.506,17.71,0.03210908214149,0.1513,1.7235,1.6552,0.2979,-0.086
EQIX,2016,Technology,1,Positive Return,28.72382780928896,Strong Outperformer (>20%),3611989000.0,0.3251,High Growth (>15%),1791119000.0,618739000.0,126800000.0,1.81,1.79,0.4959,0.1563,0.3879999999999999,0.0351,Low (0-10%),-0.026,1019353000.0,-94012000.0,-1113365000.0,12608371000.0,8242542000.0,4365829000.0,751885000.0,6759573000.0,6007688000.0,25605181419.84,31612869419.84,198.1878,7.0889,38.7762,22.5546,0.0166,0.0289999999999999,0.0352,0.0352,1.5483,0.5361,Elevated (1-2x),1.4269999999999998,1.1161034125761,1.4392,51.5137,1.8084,62.265,7.0,0.02092530596848,0.2487,-0.3247,-0.4431,0.1392,-4.5207
EQIX,2017,Technology,0,Negative/Flat Return,-19.292035549565192,Underperformer (-5% to -20%),4368428000.0,0.2094,High Growth (>15%),2175279000.0,809014000.0,232982000.0,3.03,3.0,0.498,0.1752,0.414,0.0533,Low (0-10%),0.0139,1439233000.0,60508000.0,-1378725000.0,18691457000.0,11841667000.0,6849790000.0,1440788000.0,10080419000.0,8639631000.0,34964203863.24,43603834863.24,147.4983,8.0038,661.8132,24.117,0.0224,0.034,0.0313,0.0313,1.4716,0.5393,Elevated (1-2x),1.81,1.6231156466307,1.5992,56.8406,3.0315,89.12700000000001,8.0,0.0187147908315989,0.2145,0.8374,0.674,0.4119,1.6436
EQIX,2018,Technology,1,Positive Return,70.09638570074527,Strong Outperformer (>20%),5071654000.0,0.161,High Growth (>15%),2466179000.0,977383000.0,365359000.0,4.58,4.56,0.4863,0.1882,0.43,0.072,Low (0-10%),-0.0554,1815426000.0,-280748000.0,-2096174000.0,20244638000.0,13025359000.0,7219279000.0,610706000.0,11332497000.0,10721791000.0,28342474327.44,39064265327.44,76.9782,5.5884,572.3777,17.9028,0.0331,0.0506,0.0329,0.0329,1.5698,0.5598,Elevated (1-2x),1.0,0.8189880210234399,1.8304,63.5713,4.5796,90.491,9.12,0.02654706943268,0.1337,0.5682,0.5116,0.2614,-5.6398
EXC,2014,Utilities,0,Negative/Flat Return,-23.16975699214253,Heavy Decline (<-20%),27429000000.0,0.1021,Moderate (5-15%),4704000000.0,2827000000.0,1623000000.0,1.89,1.88,0.1715,0.1223,0.263,0.0592,Low (0-10%),0.0036,4457000000.0,99000000.0,-4358000000.0,86416000000.0,62283000000.0,22608000000.0,3428000000.0,22115000000.0,18687000000.0,31868953745.76,50555953745.76,19.619,1.1619,1.5996,7.0003,0.0294,0.0718,0.0236,0.0236,0.9782,0.2559,Moderate (0.5-1x),1.3530000000000002,0.78863273225291,3.1493,31.8942,1.8872,26.288,1.24,0.039211201694101,-0.1888,-0.0558,-0.0597,-0.2973,-0.899
EXC,2015,Utilities,1,Positive Return,33.18370240879309,Strong Outperformer (>20%),29447000000.0,0.0736,Moderate (5-15%),6841000000.0,4409000000.0,2269000000.0,2.55,2.54,0.2323,0.1486,0.284,0.0771,Low (0-10%),0.0047,7616000000.0,139000000.0,-7477000000.0,95384000000.0,68062000000.0,25793000000.0,8072000000.0,26319000000.0,18247000000.0,25536302832.6,43783302832.6,10.8902,0.8672,1.1086,5.236000000000001,0.0356,0.088,0.035,0.035,1.0204,0.2759,Elevated (1-2x),1.682,1.2348102654091,4.2352,33.0865,2.5494,28.981,1.24,0.0505008311385659,0.4543,0.3979999999999999,0.3492,0.7088,0.4039999999999999
EXC,2016,Utilities,1,Positive Return,16.06534774398531,Outperformer (5-20%),31366000000.0,0.0652,Moderate (5-15%),7196000000.0,3212000000.0,1121000000.0,1.21,1.21,0.2294,0.1087,0.286,0.0357,Low (0-10%),-0.0029,8461000000.0,-92000000.0,-8553000000.0,114904000000.0,87292000000.0,25837000000.0,1805000000.0,35913000000.0,34108000000.0,32489882349.66,66597882349.66,29.0826,1.0358,1.6971,7.4113,0.0159,0.0434,0.0198,0.0198,1.39,0.3125,Elevated (1-2x),0.922,0.44311510737906,2.2201,33.9459,1.2132,27.962,1.264,0.039000039000039,0.0519,-0.5059,-0.5255,0.111,-1.6619
EXC,2017,Utilities,1,Positive Return,17.79049137361614,Outperformer (5-20%),33565000000.0,0.0701,Moderate (5-15%),7774000000.0,4162000000.0,3786000000.0,4.0,3.99,0.2316,0.1555,0.317,0.1128,Medium (10-20%),-0.0031,7480000000.0,-104000000.0,-7584000000.0,116770000000.0,84583000000.0,29896000000.0,2081000000.0,35582000000.0,33501000000.0,38040149406.07,71541149406.07,9.8975,1.1333,1.6454,6.7194,0.0503,0.1266,0.0249,0.0249,1.1902,0.3047,Elevated (1-2x),1.102,0.6043711798481199,3.3462,35.4435,3.9979,31.569000000000003,1.308,0.0345977975523539,0.0803,2.3773,2.3058,-0.1159,-0.1304
EXC,2018,Utilities,1,Positive Return,6.712644844072048,Outperformer (5-20%),35985000000.0,0.0721,Moderate (5-15%),8195000000.0,3898000000.0,2010000000.0,2.08,2.07,0.2277,0.1024,0.268,0.0559,Low (0-10%),0.0292,8644000000.0,1050000000.0,-7594000000.0,119666000000.0,86596000000.0,30764000000.0,2400000000.0,36528000000.0,34128000000.0,43612139544.6,77740139544.6,21.6827,1.212,1.8106,8.0518,0.0256,0.0653,0.0231,0.0231,1.1874,0.3052,Elevated (1-2x),1.172,0.72457032620133,2.3707,37.213,2.0786,31.814,1.38,0.030998929903907,0.0542,-0.4691,-0.48,0.1556,11.0962
FCX,2014,Basic Materials,0,Negative/Flat Return,-70.57682249401594,Heavy Decline (<-20%),20001000000.0,-0.044,Declining,1507000000.0,-298000000.0,-1103000000.0,-1.26,-1.26,0.0753,-0.0136,0.18,-0.0551,Negative,0.1651,5631000000.0,3302000000.0,-2329000000.0,58674000000.0,35449000000.0,18287000000.0,464000000.0,18849000000.0,18385000000.0,24273799913.92,42658799913.92,0.0,1.2136,1.3272,11.8794,-0.0223,-0.0603,-0.0038,-0.0038,1.0307,0.3212,Elevated (1-2x),1.749,0.32965970610982,-0.4488,19.2502,-1.0616,17.601,1.25,0.056375638456266,-0.7602,-1.4921,-1.4755,-0.0827,2.021
FCX,2015,Basic Materials,1,Positive Return,101.37404076707536,Strong Outperformer (>20%),14607000000.0,-0.2697,Declining,-12808000000.0,-13512000000.0,-12116000000.0,-11.31,-11.31,-0.8768,-0.9208,-0.6809999999999999,-0.8295,Negative,0.0157,3220000000.0,229000000.0,-2991000000.0,46577000000.0,33769000000.0,7828000000.0,177000000.0,20324000000.0,20147000000.0,7825241342.01,27972241342.01,0.0,0.5357,1.0188,0.0,-0.3539,-1.5478,-0.2236,-0.2236,2.5963,0.4364,High (>2x),1.733,0.22614348734618,-21.799,13.5,-11.1978,7.235,0.4629999999999999,0.084051066927572,-9.499,-8.3547,-7.9762,-0.4282,-0.9306
FCX,2016,Basic Materials,1,Positive Return,37.59069973364564,Strong Outperformer (>20%),14830000000.0,0.0153,Flat (0-5%),-2704000000.0,-2729000000.0,-4252000000.0,-3.16,-3.16,-0.1823,-0.2108,-0.035,-0.2867,Negative,0.4829,3737000000.0,7162000000.0,3425000000.0,37317000000.0,28060000000.0,6051000000.0,4245000000.0,16027000000.0,11782000000.0,18764064842.9,30546064842.9,0.0,1.2653,3.1996,0.0,-0.1443,-0.7027,-0.0636,-0.0636,2.6487,0.4295,High (>2x),2.447,1.2593200468933,-4.1404,11.2519,-3.2261,4.591,0.0,0.00033619272342,0.7889,0.6605,0.7206,0.1606,30.2751
FCX,2017,Basic Materials,0,Negative/Flat Return,-47.35527339147944,Heavy Decline (<-20%),16403000000.0,0.1061,Moderate (5-15%),4423000000.0,3690000000.0,1821000000.0,1.25,1.25,0.2696,0.2137,0.318,0.111,Medium (10-20%),0.2136,4666000000.0,3504000000.0,-1162000000.0,37302000000.0,26006000000.0,7977000000.0,4526000000.0,13229000000.0,8703000000.0,28618867506.36,37321867506.36,15.816,1.7447,3.5862,7.1512,0.0634,0.2283,0.0888,0.0888,1.6584,0.3546,Elevated (1-2x),2.162,1.1900691900692,4.3758,11.3359,1.2585,5.513,0.0,7.1146857822147e-05,2.6357,1.4374,1.3956,0.2486,-0.5108
FCX,2018,Basic Materials,1,Positive Return,28.96251918469469,Strong Outperformer (>20%),18628000000.0,0.1356,Moderate (5-15%),5183000000.0,4754000000.0,2602000000.0,1.79,1.78,0.2782,0.2436,0.3379999999999999,0.1397,Medium (10-20%),0.1082,3863000000.0,2015000000.0,-1848000000.0,42216000000.0,24324000000.0,9798000000.0,4217000000.0,11141000000.0,6924000000.0,14939537075.84,21863537075.84,5.7598,0.802,1.5247,3.4748,0.0735,0.2656,0.1117,0.1117,1.1371,0.2639,Elevated (1-2x),3.22,1.5157705016521,4.8021,12.8558,1.7957,6.7620000000000005,0.15,0.014710489105746,0.1718,0.432,0.432,-0.1721,-0.4249
FDX,2014,Industrials,0,Negative/Flat Return,-13.091789793661466,Underperformer (-5% to -20%),45567000000.0,0.0289,Flat (0-5%),28515000000.0,3815000000.0,2324000000.0,7.56,7.48,0.6258,0.0838,0.141,0.051,Low (0-10%),0.016,4264000000.0,731000000.0,-3533000000.0,33070000000.0,17793000000.0,15277000000.0,2908000000.0,5495000000.0,2587000000.0,42628236516.75,45215236516.75,19.0807,0.9355,3.4138,7.0594,0.0972,0.1521,0.0959,0.0959,0.3597,0.1662,Conservative (<0.5x),1.823,1.5753012048193002,23.8625,154.1945,7.8642,51.696000000000005,0.6,0.0047025256522921,0.0243,-0.1443,-0.122,-0.0904,-0.4433
FDX,2015,Industrials,1,Positive Return,30.956516539227238,Strong Outperformer (>20%),47453000000.0,0.0414,Flat (0-5%),30469000000.0,1867000000.0,1050000000.0,3.7,3.65,0.6421,0.0392,0.094,0.0221,Low (0-10%),0.0215,5366000000.0,1019000000.0,-4347000000.0,36531000000.0,21538000000.0,14993000000.0,3763000000.0,7979000000.0,4216000000.0,49762403009.02,53978403009.02,47.3973,1.0487,4.4498,12.0676,0.0416,0.07,0.0435,0.0435,0.5322,0.2184,Moderate (0.5-1x),1.735,1.5920080591001,7.9234,167.2313,3.7004,52.838,0.8,0.0047313156726002,0.0685,-0.5482,-0.5106,0.2584,0.3939999999999999
FDX,2016,Industrials,1,Positive Return,34.132440660121944,Strong Outperformer (>20%),50365000000.0,0.0614,Moderate (5-15%),33038000000.0,3077000000.0,1820000000.0,6.59,6.51,0.6559999999999999,0.0611,0.113,0.0361,Low (0-10%),0.0177,5708000000.0,890000000.0,-4818000000.0,45959000000.0,32175000000.0,13784000000.0,3534000000.0,14162000000.0,10628000000.0,44281868017.14,54909868017.14,25.0334,0.8792,6.2927,9.6215,0.0644,0.132,0.0558,0.0558,1.0274,0.3081,Elevated (1-2x),1.497,1.3469030969031,9.1548,187.6324,6.7803,51.352,1.0,0.0064458585433907,0.0843,0.7333,0.7811,0.0637,-0.1266
FDX,2017,Industrials,0,Negative/Flat Return,-36.71779127860864,Heavy Decline (<-20%),60319000000.0,0.1976,High Growth (>15%),38302000000.0,4566000000.0,2997000000.0,11.24,11.07,0.635,0.0844,0.134,0.0497,Low (0-10%),-0.0031,4930000000.0,-186000000.0,-5116000000.0,48552000000.0,32479000000.0,16073000000.0,3969000000.0,15462000000.0,11493000000.0,51827961083.36,63320961083.36,17.2456,0.8592,5.811,7.8309,0.0977,0.1865,0.0778,0.0778,0.962,0.3185,Moderate (0.5-1x),1.595,1.4609749936853,9.9434,225.597,11.209,60.114,1.6,0.0083936311664688,0.1593,0.6467,0.7056,-0.1363,-1.209
